player_id,match_id,injury
1508,17988,
720,17988,
1425,17988,
1679,257,
1715,19440,
1721,12283,
142,19440,
69,19440,
38,19440,
491,19440,
1620,12283,
1004,4662,
1481,4662,
73,4662,
268,4662,
1175,4662,
1514,16427,
1401,16427,
654,2093,
438,16427,
128,16285,
58,2093,
783,16285,
1071,16427,
998,16285,
1626,2093,
1335,16285,
105,2093,
405,7512,
1521,14431,
1449,7512,
720,17995,
1422,14431,
359,7512,
1317,7512,
1614,17995,
576,14431,
344,17995,
876,17995,
1344,14431,
14,4328,
263,9662,
176,4328,
1334,4328,
482,4328,
548,4328,
205,9662,
922,9662,
1184,9662,
209,9662,
1344,3334,
1361,10208,
576,3334,
1326,10208,
105,10208,
58,10208,
1521,10208,
1481,3334,
1004,3334,
1175,3334,
191,8440,
1144,20053,
580,20053,
405,20053,
89,8440,
316,8440,
1721,1371,
723,1371,
783,8440,
209,11080,
1650,11080,
1391,11080,
1425,11080,
1303,8440,
1184,6966,
922,6966,
876,6966,
344,6966,
205,6966,
1334,12410,
176,12410,
654,254,
142,11704,
579,18866,
1011,18866,
1071,4644,
73,4644,
268,4644,
111,18866,
639,18866,
491,18866,
1557,11704,
1715,11704,
510,11704,
983,11704,
1465,11704,
144,6516,
1053,6516,
1514,6516,
730,6516,
779,6516,
1757,254,
861,254,
1276,6516,
1590,16278,
882,16278,
587,16278,
850,4331,
988,4331,
720,4331,
482,4331,
548,4331,
730,5923,
38,3331,
1620,9661,
209,9661,
491,3331,
889,9661,
1303,5923,
1276,5923,
779,5923,
1481,3331,
736,3331,
1004,3331,
191,5923,
89,17145,
142,17145,
1071,15335,
903,15335,
1317,1338,
144,9195,
205,18000,
1057,18000,
1184,18000,
1326,1338,
720,18000,
1593,9195,
876,9195,
1557,17145,
344,9195,
1053,9195,
1334,15335,
1335,17145,
1514,9195,
58,1338,
783,17145,
105,1338,
988,18000,
510,11703,
813,249,
1521,249,
1361,249,
932,249,
983,11703,
409,11703,
1721,12285,
66,12285,
1228,12285,
576,12285,
1057,6970,
1184,6970,
922,6970,
128,6970,
58,12286,
105,12286,
1245,12286,
66,12286,
1721,12286,
1573,8442,
191,8442,
882,8442,
587,8442,
1757,11081,
932,11081,
47,2107,
1521,2107,
1361,2107,
1425,11081,
1391,11081,
1071,20040,
263,4334,
482,4334,
850,4334,
548,4334,
1449,7500,
510,11698,
1255,11698,
268,4608,
73,4608,
1129,4608,
284,4608,
783,4608,
1337,11698,
983,11698,
38,7500,
491,7500,
405,7500,
580,7500,
1317,14471,
539,14471,
576,14471,
344,9192,
438,17138,
1053,17138,
1514,17138,
390,9192,
142,17138,
1557,17138,
1011,18895,
579,18895,
882,9192,
1593,9192,
101,18895,
730,18895,
876,9192,
853,2109,
47,2109,
1721,19448,
491,19448,
659,19448,
66,19448,
1255,12406,
1361,9660,
321,9660,
1521,9660,
579,4339,
736,3320,
530,4339,
1391,3320,
1443,3320,
850,4339,
548,4339,
1004,3320,
482,4339,
1425,3320,
1715,17127,
1590,17127,
1334,20036,
903,20036,
142,17127,
882,4586,
73,4586,
580,7495,
268,4586,
932,246,
405,7495,
221,7495,
1511,246,
988,246,
1230,7495,
390,4586,
720,246,
101,13229,
730,13229,
89,13229,
783,13229,
1129,13229,
405,12404,
205,6974,
850,6974,
1184,6974,
922,6974,
548,6974,
482,6974,
283,12404,
1217,12404,
580,12404,
1,16235,
1317,1313,
730,1313,
101,1313,
1514,5738,
1401,5738,
438,5738,
783,5738,
284,5738,
89,5738,
47,2115,
1425,11082,
1391,11082,
221,11082,
65,11082,
988,18012,
720,18012,
576,18012,
468,18012,
853,16423,
1721,16423,
66,16423,
73,8445,
268,8445,
142,16235,
128,16235,
191,8445,
985,8445,
1511,10217,
530,9657,
579,9657,
321,9657,
1326,10217,
932,10217,
105,10217,
58,10217,
1337,11694,
1443,11694,
1004,11694,
736,11694,
510,11694,
1541,11694,
405,7487,
510,4573,
1337,4573,
745,4573,
47,14490,
409,4573,
482,7487,
548,7487,
73,4573,
850,7487,
1217,7487,
221,1291,
539,14490,
876,1291,
1317,1291,
580,7487,
576,14490,
903,5741,
321,18021,
988,18021,
101,20027,
1334,5741,
720,18021,
853,16421,
142,16421,
438,5741,
1514,5741,
1640,5741,
1590,16223,
730,20027,
985,16223,
1,16421,
191,16223,
491,19457,
1620,19457,
38,19457,
1361,18385,
1521,18385,
205,10224,
66,18385,
1721,18385,
1326,10224,
105,10224,
58,10224,
1184,10224,
922,10224,
1443,3315,
1004,3315,
736,3315,
1425,11083,
503,3315,
482,11083,
548,11083,
530,3315,
1391,11083,
850,11083,
321,9655,
1317,2153,
184,8446,
191,8446,
985,8446,
47,2153,
1337,11690,
903,15318,
176,15318,
1757,11690,
409,11690,
510,11690,
325,14500,
576,14500,
730,15318,
101,15318,
539,14500,
105,14500,
58,14500,
932,11690,
284,13238,
532,13238,
390,13238,
1673,6980,
1184,6980,
205,6980,
745,6980,
73,6980,
1129,13238,
783,13238,
1361,18418,
988,18418,
720,18418,
1521,18418,
530,18947,
66,9175,
876,9175,
221,9175,
1721,9175,
503,18947,
882,18947,
532,18947,
38,5747,
491,5747,
438,5747,
1640,5747,
1514,5747,
580,7480,
405,7480,
1443,7480,
1004,7480,
736,7480,
1217,7480,
1,17099,
142,17099,
720,17099,
988,17099,
1184,8447,
1303,8447,
853,16419,
205,8447,
191,8447,
576,16419,
922,8447,
411,16419,
94,5996,
730,5996,
409,12402,
184,12402,
1196,5996,
783,13242,
1337,12402,
284,13242,
491,13242,
510,12402,
38,13242,
1129,13242,
548,4344,
850,4344,
482,4344,
1004,3306,
713,10237,
105,10237,
1245,10237,
1754,10237,
36,3306,
736,3306,
1443,3306,
1425,11084,
1391,11084,
1334,11084,
176,11084,
65,9169,
1521,9169,
1361,9169,
221,9169,
1721,12288,
1217,5111,
580,5111,
932,2614,
1757,2614,
405,5111,
321,12288,
66,12288,
882,2614,
532,2614,
745,5111,
73,5111,
736,5753,
411,18393,
142,17610,
438,5753,
850,4345,
548,4345,
1401,5753,
1514,5753,
1337,4345,
510,4345,
1443,5753,
125,17610,
1196,17610,
1,17610,
1004,5753,
576,18393,
482,4345,
1521,18393,
1361,18393,
1354,4345,
922,16196,
1334,15313,
176,15313,
491,15313,
38,15313,
205,16196,
1184,16196,
1757,240,
932,240,
1425,240,
1391,240,
988,18044,
1217,16417,
720,18044,
321,18967,
530,18967,
580,16417,
405,16417,
853,16417,
221,9168,
876,9168,
73,9168,
745,9168,
205,6016,
125,6016,
1750,6016,
922,6016,
1184,6016,
284,1211,
36,1211,
783,1211,
1129,1211,
1652,11688,
510,11688,
1757,235,
1337,11688,
932,235,
988,11688,
1038,11688,
1334,15310,
176,15310,
539,16182,
576,16182,
1590,16182,
184,235,
1004,18985,
1011,18985,
178,18985,
1443,18985,
530,18985,
736,18985,
1754,10238,
1245,10238,
600,4348,
105,10238,
36,10238,
850,4348,
548,4348,
482,4348,
177,19475,
745,5088,
73,5088,
1425,13248,
1521,18419,
1361,18419,
1449,18419,
405,18419,
359,18419,
274,5088,
191,5088,
1391,13248,
876,19475,
221,19475,
1210,19475,
1129,13248,
783,13248,
284,13248,
882,2617,
1334,12289,
176,12289,
184,12394,
850,12394,
532,2617,
548,12394,
482,12394,
713,2617,
1721,12289,
66,12289,
530,20003,
1011,20003,
178,20003,
510,9650,
513,17587,
438,11085,
922,17587,
1184,17587,
1,17587,
142,17587,
321,9650,
263,9650,
1337,9650,
1401,11085,
1514,11085,
1391,11085,
1425,11085,
66,5765,
1521,18396,
1361,18396,
1196,18396,
438,5765,
1721,5765,
1401,5765,
1514,5765,
125,18396,
1245,5075,
1590,13253,
284,13253,
316,13253,
783,13253,
73,5075,
745,5075,
58,5075,
105,5075,
736,1175,
1317,1175,
1443,1175,
1004,1175,
576,9160,
876,9160,
405,8451,
68,9160,
580,8451,
1449,8451,
191,8451,
274,8451,
600,18059,
988,18059,
1652,18059,
221,9160,
713,18443,
58,19481,
105,19481,
1245,19481,
99,18443,
38,19481,
1086,19481,
1276,6049,
125,6049,
576,6049,
68,6049,
482,2619,
548,2619,
850,2619,
532,2619,
882,2619,
530,18443,
178,18443,
321,9649,
600,9649,
263,9649,
861,15305,
1757,15305,
1334,15305,
176,15305,
1337,11684,
1401,229,
1514,229,
973,229,
1757,229,
438,229,
402,7459,
221,11684,
876,11684,
510,11684,
405,7459,
1590,7459,
1425,8452,
274,8452,
191,8452,
1391,8452,
1443,3298,
736,3298,
142,17556,
1,17556,
66,3298,
38,17556,
491,17556,
1721,3298,
1004,3298,
876,5041,
1521,18352,
221,5041,
191,18352,
745,5041,
73,5041,
274,18352,
1361,18352,
532,1928,
1334,15301,
1317,15301,
713,1928,
176,15301,
882,1928,
530,18461,
1276,6065,
125,6065,
1425,6065,
1590,18461,
783,12291,
1391,6065,
352,12291,
321,6999,
205,6999,
922,6999,
1184,6999,
1721,12291,
66,12291,
998,12291,
178,18461,
99,18461,
736,19997,
1004,19997,
1443,19997,
850,18071,
988,18071,
1652,18071,
548,18071,
482,18071,
600,16415,
1245,16415,
105,16415,
58,16415,
510,227,
1633,227,
973,227,
1337,227,
1757,227,
745,4352,
14,4352,
482,4352,
850,4352,
73,4352,
191,17526,
274,17526,
1401,5776,
1514,5776,
1,17526,
882,5776,
1175,5776,
438,5776,
142,17526,
99,1100,
539,14566,
576,14566,
176,15299,
42,15299,
178,1100,
530,1100,
1317,1100,
1129,15299,
783,15299,
284,15299,
402,14566,
405,14566,
1652,18084,
38,18084,
491,18084,
988,18084,
1590,19989,
1750,6079,
125,6079,
1245,6079,
105,6079,
58,6079,
1522,12385,
321,12385,
205,12292,
1721,12292,
1521,18413,
1425,18413,
1391,18413,
1184,12292,
673,12292,
1678,18413,
184,12385,
783,13268,
42,13268,
882,2623,
1317,2623,
1384,13268,
1175,2623,
1129,13268,
176,13268,
973,223,
1004,1972,
1522,223,
1590,11681,
1337,11681,
1233,223,
235,11681,
321,223,
363,1972,
510,11681,
1443,1972,
1,5014,
745,5014,
73,5014,
142,5014,
850,4356,
482,4356,
98,4356,
491,4356,
38,4356,
1514,5783,
1401,5783,
438,5783,
363,5783,
1521,12383,
184,12383,
530,18510,
99,18510,
1011,18510,
1184,18510,
205,18510,
39,18510,
1678,12383,
221,9149,
274,8454,
1391,16411,
1425,16411,
600,16411,
125,9149,
1721,19975,
191,8454,
1711,8454,
1245,8454,
58,8454,
1750,9149,
876,9149,
1391,17489,
1,17489,
1425,17489,
142,17489,
539,14595,
973,14595,
1718,15290,
1334,15290,
1184,15290,
205,15290,
58,16114,
1233,14595,
39,15290,
576,14595,
1590,16114,
1711,16114,
1245,16114,
850,13273,
998,13273,
1384,13273,
98,13273,
482,13273,
783,13273,
882,2624,
1721,12293,
274,12293,
191,12293,
988,6107,
1652,6107,
1196,6107,
1750,6107,
600,19499,
38,19499,
491,19499,
1175,2624,
1521,2624,
1678,2624,
438,9643,
645,3291,
405,3291,
1004,3291,
1443,3291,
551,3291,
321,9643,
209,9643,
1514,9643,
1401,9643,
235,19968,
1337,19968,
510,19968,
973,220,
1233,220,
111,220,
530,220,
1011,220,
1334,15285,
1337,15285,
1175,7441,
510,15285,
405,7441,
1590,16104,
491,16104,
38,16104,
507,7441,
265,15285,
882,7441,
235,15285,
580,7441,
73,4988,
1425,11086,
1391,11086,
576,11086,
68,11086,
745,4988,
184,4988,
1317,876,
142,876,
1,876,
111,18550,
14,18550,
482,18550,
1521,13280,
1678,13280,
783,13280,
998,13280,
646,18550,
530,18550,
503,18550,
1384,13280,
438,7004,
1401,7004,
1514,7004,
205,7004,
922,7004,
1184,7004,
191,1995,
274,1995,
1196,16409,
455,16409,
600,16409,
363,1995,
435,9144,
988,9144,
876,9144,
221,9144,
58,10259,
105,10259,
1245,10259,
14,4361,
98,4361,
1108,5793,
1401,5793,
1514,5793,
191,9641,
482,4361,
543,9641,
973,5793,
288,5793,
321,9641,
184,4361,
274,9641,
35,1422,
576,2015,
196,2015,
1425,1422,
1391,1422,
68,2015,
684,2015,
38,16408,
659,16408,
600,16408,
503,7437,
1337,11678,
530,7437,
405,7437,
580,7437,
1449,7437,
1521,11678,
176,15284,
1334,15284,
142,15284,
1,15284,
510,11678,
1678,11678,
235,11678,
111,7437,
876,6132,
1750,6132,
1196,6132,
221,6132,
783,2628,
998,2628,
1360,2628,
882,2628,
1175,2628,
1443,12295,
1004,12295,
849,12295,
998,13286,
783,13286,
482,7009,
1590,12377,
922,7009,
14,7009,
98,7009,
1184,7009,
1210,19511,
38,19511,
1678,19511,
184,12377,
1521,19511,
39,7009,
1129,13286,
1,19950,
142,19950,
988,18111,
745,18111,
73,18111,
1246,18111,
1449,10261,
402,10261,
42,3283,
1443,3283,
1004,3283,
551,3283,
1334,3283,
235,11087,
510,11087,
1337,11087,
1391,11087,
1425,11087,
1245,10261,
810,10261,
58,10261,
580,10261,
288,214,
973,214,
953,14626,
68,14626,
543,14626,
321,14626,
221,9134,
876,9134,
191,9134,
274,9134,
111,18596,
503,18596,
35,18596,
530,18596,
1196,5798,
1514,5798,
1401,5798,
73,4957,
730,5798,
684,5798,
745,4957,
600,4957,
98,4363,
482,4363,
849,3278,
1337,10262,
58,10262,
810,10262,
576,4363,
543,9637,
235,10262,
1245,10262,
1443,3278,
1004,3278,
510,10262,
730,9637,
1196,9637,
1425,3278,
1391,3278,
321,9637,
14,4363,
68,4363,
456,18120,
600,16404,
184,16404,
988,18120,
1512,18120,
288,212,
1210,212,
38,212,
973,212,
284,13290,
402,13290,
783,13290,
1449,13290,
1129,13290,
580,13290,
1175,2631,
221,2631,
142,12296,
1,12296,
876,2631,
882,2631,
503,8455,
191,8455,
274,8455,
530,8455,
111,8455,
503,16402,
64,19943,
1638,19943,
1175,19943,
600,16402,
530,16402,
111,16402,
38,2068,
1210,2068,
1004,13295,
922,7017,
513,7017,
68,7017,
783,13295,
1129,13295,
576,7017,
1443,13295,
1184,7017,
284,13295,
226,13295,
482,4368,
321,9635,
988,9635,
456,9635,
543,9635,
14,4368,
98,4368,
1678,18397,
1521,18397,
1618,11088,
1425,11088,
142,11088,
1,11088,
184,18397,
1512,4368,
58,209,
1579,7430,
580,7430,
1334,7430,
42,7430,
1245,209,
94,209,
730,11666,
1750,11666,
235,11666,
510,11666,
1337,11666,
684,1215,
1401,1215,
1514,1215,
1317,1215,
973,209,
1134,10265,
810,10265,
876,3273,
221,3273,
922,4909,
849,3273,
1004,3273,
1057,4909,
745,4909,
1443,3273,
1245,10265,
513,4909,
530,18383,
1148,5805,
503,18383,
684,5805,
263,5805,
1521,18383,
1678,18383,
1401,5805,
321,5805,
111,18383,
98,4370,
274,4370,
191,4370,
482,4370,
14,4370,
576,14658,
64,19941,
745,16400,
783,2070,
1511,19941,
600,16400,
1014,16400,
1129,2070,
324,14658,
38,14658,
998,2070,
563,14658,
973,19941,
876,15270,
1334,15270,
235,11663,
1638,1174,
1317,1174,
1175,1174,
510,11663,
221,15270,
580,11663,
1337,11663,
1718,15270,
645,11663,
184,12614,
580,7422,
235,12614,
1512,16039,
645,7422,
510,12614,
64,7422,
530,16039,
1337,12614,
111,16039,
503,16039,
730,12297,
1750,12297,
345,12297,
513,2634,
882,2634,
1184,2634,
922,2634,
1175,2634,
1018,11089,
1334,9632,
263,9632,
321,9632,
601,9632,
1326,10271,
1245,10271,
1425,11089,
1134,10271,
563,10271,
38,10271,
191,18135,
372,18135,
1652,18135,
988,18135,
876,13304,
1129,13304,
998,13304,
783,13304,
221,13304,
576,935,
1317,935,
539,935,
1004,3267,
1443,3267,
1014,17327,
745,17327,
1148,5813,
1184,5813,
1401,5813,
513,5813,
142,17327,
922,5813,
730,3267,
1,17327,
849,3267,
684,5813,
345,3267,
1004,3265,
1134,3265,
1245,3265,
1326,3265,
226,3265,
1443,3265,
221,9116,
1512,9116,
600,16399,
1521,16399,
1644,9116,
1422,16399,
142,17267,
562,18145,
988,18145,
576,14680,
539,14680,
783,14680,
64,2089,
1317,17267,
1652,18145,
284,14680,
1175,18145,
998,14680,
882,18145,
1,17267,
1627,4888,
1044,4888,
1018,4888,
1425,4888,
263,9629,
184,9629,
745,4888,
321,9629,
409,6212,
1148,12298,
510,6212,
1748,12298,
563,19536,
38,19536,
482,19536,
1401,12298,
1337,6212,
730,6212,
98,19536,
345,6212,
14,19536,
684,12298,
1511,203,
1245,15258,
861,203,
645,203,
1326,15258,
359,203,
1134,15258,
601,15258,
1334,15258,
1521,18350,
1317,18350,
1422,18350,
372,8457,
1512,8457,
191,8457,
98,4372,
226,4372,
1004,4372,
1443,4372,
14,4372,
482,4372,
1175,2635,
64,12299,
1748,12299,
745,6226,
1014,6226,
345,6226,
1018,2635,
1425,2635,
730,6226,
882,2635,
1245,10274,
576,10274,
539,10274,
922,9627,
1401,5820,
1148,5820,
742,5820,
645,5820,
580,5820,
1057,9627,
1326,10274,
1184,9627,
263,9627,
321,9627,
1134,10274,
1512,16052,
191,16052,
372,16052,
600,16397,
184,2099,
38,9111,
983,16397,
1644,9111,
601,17238,
1334,17238,
1,17238,
142,17238,
503,18150,
988,18150,
562,18150,
106,18150,
1337,16397,
530,18150,
1011,18150,
876,9111,
510,16397,
491,9111,
1134,19911,
1245,19911,
1326,19911,
64,19911,
1166,14663,
576,14663,
1018,11090,
1425,11090,
510,18367,
1337,18367,
1422,18367,
1521,18367,
983,18367,
1748,11090,
98,4375,
482,4375,
14,4375,
1011,7030,
1057,7030,
922,7030,
491,19541,
530,7030,
503,7030,
861,4375,
1317,19541,
1511,4375,
38,19541,
1184,7030,
184,12609,
1579,7411,
1443,12609,
1401,7411,
1148,7411,
742,7411,
1004,12609,
226,12609,
645,7411,
730,4867,
745,4867,
1014,4867,
345,4867,
1,17143,
562,18157,
106,18157,
1356,18157,
263,18157,
600,16395,
988,18157,
142,17143,
601,16395,
1334,16395,
1512,17143,
1381,9107,
1084,9107,
876,9107,
340,13312,
1175,13312,
783,13312,
998,13312,
882,13312,
1057,7032,
601,18420,
600,19544,
345,7032,
730,7032,
513,7032,
539,2636,
1482,7032,
1175,2636,
882,2636,
576,2636,
38,19544,
491,19544,
1334,18420,
1422,18420,
1521,18420,
1425,5828,
1401,5828,
1148,5828,
742,5828,
1018,5828,
184,12608,
503,12608,
1011,12608,
530,12608,
983,8460,
645,2016,
1579,2016,
510,8460,
1337,8460,
191,8460,
372,8460,
64,19898,
742,19898,
1148,19898,
1175,2133,
1401,19898,
882,2133,
1748,14642,
576,14642,
1057,1409,
513,1409,
184,8461,
191,8461,
539,14642,
372,8461,
1317,1409,
1482,1409,
1171,3258,
1425,10280,
1134,10280,
1245,10280,
1754,10280,
1004,3258,
1511,3258,
1018,10280,
1443,3258,
861,3258,
491,19545,
142,13315,
1,13315,
345,4381,
1129,13315,
316,13315,
730,4381,
14,4381,
1334,19545,
98,4381,
482,4381,
783,13315,
42,19545,
38,19545,
263,7405,
1337,11659,
1510,7405,
645,7405,
1579,7405,
600,11659,
510,11659,
983,11659,
1422,16092,
1521,16092,
1512,16092,
106,4790,
988,4790,
562,4790,
1627,4790,
745,4790,
600,2637,
1175,2637,
1419,2637,
1245,4384,
1748,12300,
1134,4384,
482,4384,
357,4384,
14,4384,
1754,4384,
745,11656,
861,7400,
1579,7400,
1337,11656,
1317,1286,
1084,9097,
983,11656,
510,11656,
1627,11656,
730,6328,
345,6328,
1482,14633,
263,1286,
1511,7400,
580,7400,
1510,1286,
539,14633,
1334,9097,
42,9097,
513,14633,
576,14633,
1057,14633,
457,6328,
64,11091,
226,3256,
142,3256,
1018,11091,
1425,11091,
1,3256,
1004,3256,
1443,3256,
742,18952,
783,18170,
1129,18170,
106,18170,
89,18170,
562,18170,
1148,18952,
1401,18952,
503,18952,
988,18170,
530,18952,
1011,18952,
38,16391,
491,16391,
600,16391,
1512,16098,
1511,194,
1748,194,
457,16098,
861,194,
783,7035,
1482,7035,
390,2639,
89,7035,
142,2639,
513,7035,
1175,2639,
1057,7035,
316,7035,
1,2639,
1317,5838,
742,5838,
1401,5838,
1148,5838,
1754,9623,
1245,9623,
1134,9623,
1510,9623,
263,9623,
1579,9094,
357,11655,
482,11655,
1493,11655,
409,11655,
510,11655,
1337,11655,
580,9094,
1084,9094,
1422,19876,
1425,2060,
191,8463,
372,8463,
1627,4699,
745,4699,
1334,4699,
1018,2060,
106,8463,
265,4699,
988,8463,
924,8463,
64,19876,
1521,19876,
1004,18428,
530,18428,
503,18428,
1443,18428,
1011,18428,
226,18428,
730,6399,
1512,16108,
988,6399,
745,16108,
1134,11651,
510,11651,
409,11651,
1245,11651,
1219,11651,
1018,15236,
1425,15236,
42,15236,
1334,15236,
1337,11651,
890,19554,
580,19554,
402,19554,
1129,2640,
390,2640,
316,2640,
1175,2640,
783,2640,
491,19554,
142,17429,
1510,9622,
1084,9622,
1422,3249,
1521,3249,
1004,3249,
1,17429,
576,17429,
539,17429,
1171,3249,
1443,3249,
1482,19873,
513,19873,
1057,19873,
64,19873,
1196,16389,
35,1369,
1071,16389,
372,8467,
191,8467,
730,16389,
576,8467,
539,8467,
98,4392,
530,18543,
513,13339,
1057,13339,
1482,13339,
284,13339,
482,4392,
1521,12302,
1422,12302,
742,4392,
1148,4392,
1401,4392,
14,4392,
1129,13339,
783,13339,
580,16123,
1171,191,
1443,191,
1233,191,
1217,16123,
1512,16123,
1004,191,
1511,191,
1425,11092,
1245,11092,
1018,11092,
1134,11092,
1219,11092,
142,17396,
780,17396,
263,17396,
1,17396,
1311,19559,
491,19559,
1590,19559,
812,18196,
106,18196,
1401,18196,
988,18196,
1148,18196,
1317,12304,
1057,7044,
513,7044,
539,5132,
576,5132,
1337,7044,
510,7044,
983,7044,
73,5132,
1673,7044,
1004,3241,
1422,18353,
1521,18353,
226,3241,
482,18353,
14,18353,
98,18353,
1443,3241,
1511,190,
1233,190,
64,190,
209,6475,
1018,9086,
263,6475,
125,6475,
730,6475,
1755,12589,
1245,12589,
1219,12589,
1134,12589,
111,13352,
503,13352,
530,13352,
284,13352,
783,13352,
390,15227,
1129,13352,
1178,15227,
42,15227,
1334,15227,
1084,9086,
1425,9086,
1590,16142,
1018,16142,
1425,16142,
1311,19566,
539,19566,
576,19566,
491,19566,
64,19857,
142,17262,
1,17262,
580,17262,
372,8469,
191,8469,
725,8469,
482,8469,
14,8469,
1401,1993,
1148,1993,
742,1993,
1381,19857,
405,17262,
510,18206,
106,18206,
988,18206,
1354,18206,
1337,18206,
730,5934,
405,5934,
580,5934,
125,5934,
513,7046,
1755,7046,
1057,7046,
1482,7046,
1148,13359,
263,9082,
1401,13359,
783,13359,
530,18816,
503,18816,
742,13359,
998,13359,
111,18816,
1233,188,
1511,188,
1084,9082,
780,9082,
1129,13359,
1071,18816,
1175,188,
1178,188,
1317,1097,
73,1946,
1521,18416,
1422,18416,
1425,19572,
1311,19572,
