player_id,match_id,injury
1663,13889,
567,13889,
1042,16393,
1502,12868,
144,5836,
351,5836,
381,9625,
1086,12868,
304,16393,
1450,12868,
250,5836,
1718,5836,
245,16393,
1091,12868,
1133,15241,
232,9099,
965,11657,
1217,9099,
890,11657,
1406,15241,
1381,1147,
1485,2067,
1159,9099,
582,1147,
1593,11657,
355,9099,
236,11657,
646,4383,
1750,4383,
1452,18427,
5,18427,
1392,4383,
247,18427,
337,7034,
1593,7034,
236,7034,
258,7034,
1056,4797,
646,4797,
1750,4797,
1406,11338,
398,18161,
1086,18161,
1485,11338,
1450,18161,
657,10288,
1020,10288,
1198,10288,
1464,19888,
582,7401,
304,6263,
1042,6263,
751,6263,
1452,19888,
922,8462,
1663,8462,
351,197,
191,197,
1381,197,
1036,8462,
283,19888,
1133,7401,
1223,14645,
922,9106,
1159,9106,
232,9106,
245,8459,
1036,9106,
1663,8459,
1382,8459,
890,1760,
250,1760,
144,1760,
965,1760,
1676,13890,
1392,13890,
1406,5826,
281,10277,
1198,10277,
258,9626,
337,9626,
542,9626,
1042,16396,
1091,18155,
1502,18155,
118,18155,
304,16396,
1464,16396,
283,16396,
144,5826,
1457,5826,
236,7409,
582,7409,
1485,2079,
1381,2079,
1593,7409,
646,4377,
1750,4377,
1382,19540,
245,19540,
873,19540,
1392,19540,
1056,4377,
1502,12865,
420,12865,
1091,12865,
351,198,
232,19909,
657,198,
890,18852,
965,18852,
191,198,
5,18852,
878,19909,
121,19909,
379,18852,
647,19909,
236,11660,
1464,8458,
283,8458,
582,1883,
1485,1883,
304,16043,
1042,16043,
542,1290,
1381,1290,
657,14662,
1133,14662,
1663,8458,
1593,11660,
1056,11660,
646,4373,
1718,7029,
258,7029,
351,7029,
420,4373,
337,7029,
1750,4373,
144,5822,
1198,3260,
1086,3260,
1450,3260,
1457,5822,
965,1436,
890,1436,
121,11339,
1406,11339,
878,1436,
647,1436,
381,13891,
567,13891,
232,1436,
245,5822,
1382,5822,
114,3260,
1036,17312,
922,17312,
567,13892,
420,13892,
1056,4893,
1663,17312,
283,4893,
250,5816,
144,5816,
878,5816,
232,5816,
1464,4893,
1020,18789,
883,2098,
1381,1247,
1450,1247,
351,202,
1750,202,
582,7419,
379,18789,
903,202,
587,18789,
657,14675,
1246,14675,
1086,1247,
1406,2098,
1502,15259,
121,7419,
1198,18789,
1743,15259,
1133,15259,
646,202,
301,19533,
890,7026,
258,7026,
653,19533,
1546,7026,
337,7026,
939,4371,
236,4371,
646,4371,
1593,4371,
1750,4371,
258,18139,
381,18139,
1381,11340,
1546,9630,
542,9630,
1406,11340,
890,9630,
245,3266,
1382,3266,
299,3266,
485,3266,
337,18139,
301,16042,
351,19919,
946,16042,
121,19919,
903,19919,
653,16042,
878,9124,
587,18693,
582,8456,
379,18693,
304,9124,
1056,18693,
1042,9124,
1663,8456,
232,9124,
1502,13301,
283,13301,
1464,13301,
1743,13301,
250,5812,
420,17376,
922,17376,
1161,17376,
1198,10273,
1020,10273,
1485,10273,
236,13893,
1593,13893,
567,13893,
1133,5812,
144,5812,
1042,16401,
582,16401,
381,18128,
903,18128,
304,16401,
351,18128,
657,19932,
121,19932,
1502,2632,
245,2632,
1382,2632,
653,19522,
301,19522,
337,19522,
258,19522,
365,2632,
939,4369,
420,6170,
379,6170,
247,6170,
1750,4369,
646,4369,
1485,4369,
1056,1441,
144,10268,
250,10268,
1198,10268,
1626,10268,
335,17406,
542,9633,
1546,1441,
922,17406,
890,1441,
1365,17406,
657,15269,
1381,1033,
1406,1033,
1133,15269,
1406,10913,
1414,208,
351,208,
144,10913,
1663,208,
250,10913,
467,19516,
582,19516,
258,7015,
337,7015,
1720,19516,
939,12860,
646,12860,
1042,16403,
1502,12860,
1450,3275,
1056,3275,
1365,16403,
365,12860,
1750,12860,
304,16403,
485,3275,
542,9636,
1663,9636,
283,1444,
1464,1444,
890,1444,
1546,1444,
245,2630,
1626,2630,
1198,2630,
1382,2630,
258,7011,
1464,13289,
337,7011,
283,13289,
657,13289,
1406,19949,
121,19949,
1414,213,
1424,19949,
1056,1258,
1381,1258,
883,2059,
1133,2059,
247,16081,
485,213,
1450,213,
802,213,
587,16081,
301,16406,
1365,12859,
365,12859,
1502,12859,
232,17437,
1720,16406,
304,16406,
1042,16406,
1161,17437,
922,17437,
878,17437,
1546,11341,
1406,11341,
542,9639,
646,16407,
939,16407,
890,11341,
1663,3282,
485,3282,
1450,3282,
1750,16407,
304,16407,
1042,16407,
481,19508,
1036,19508,
922,19508,
1382,2629,
250,2629,
144,2629,
1720,19508,
1593,11675,
1561,18107,
1198,11675,
123,11675,
381,18107,
582,18107,
1133,15278,
1056,15278,
236,11675,
587,9140,
1159,9140,
631,9140,
250,5795,
1198,5795,
1626,5795,
144,5795,
582,13894,
1365,13894,
258,7008,
1464,13283,
283,13283,
1381,13283,
657,7008,
337,7008,
304,19503,
481,19503,
1720,19503,
1042,19503,
1663,15282,
121,19959,
1056,19959,
643,19959,
883,2027,
1133,15282,
939,17482,
646,17482,
657,9642,
922,17482,
542,9642,
1750,17482,
283,3286,
1546,1449,
236,5788,
1593,5788,
890,1449,
1381,1449,
485,3286,
1450,3286,
250,5788,
1514,5788,
1464,3286,
1382,2625,
631,18555,
1399,18555,
1406,2625,
1612,18555,
1491,18555,
1561,18555,
802,215,
1419,215,
1159,9147,
1414,215,
123,7439,
1198,7439,
582,7439,
1133,11679,
1381,1014,
1663,1014,
657,1991,
883,1991,
1344,1014,
236,11679,
1593,11679,
1419,9644,
653,17515,
922,17515,
250,12856,
1502,12856,
144,12856,
542,9644,
365,12856,
1406,11342,
1491,11342,
301,17515,
1750,6097,
1382,13274,
646,6097,
939,6097,
1464,13274,
283,13274,
751,6097,
1546,1452,
337,16410,
304,16410,
1042,16410,
890,1452,
1663,1452,
258,16410,
1344,1452,
890,5784,
1056,5013,
301,5013,
1406,11343,
1382,11343,
1419,13895,
1159,13895,
1502,12855,
365,12855,
653,5013,
250,5784,
542,12855,
1457,5784,
1546,5784,
283,1078,
121,221,
643,221,
78,221,
1414,221,
861,14594,
1450,14594,
922,16134,
485,14594,
883,7445,
582,7445,
1491,18089,
118,18089,
1593,18089,
236,18089,
1381,1078,
1464,1078,
379,18525,
1133,18525,
665,18525,
337,6084,
1217,6084,
258,6084,
566,19491,
78,13267,
1491,19491,
1414,13267,
283,13267,
1561,19491,
301,19491,
1382,2622,
1507,2622,
665,2622,
1464,13267,
1406,4354,
646,4354,
643,19980,
121,19980,
1663,19980,
1344,19980,
939,4354,
485,10250,
1773,10250,
123,10250,
1186,4354,
1198,10250,
304,15296,
1159,1976,
883,1976,
1133,15296,
1042,15296,
1217,16149,
542,9646,
365,5027,
1502,5027,
1056,5027,
861,13896,
567,13896,
1457,5778,
1103,5778,
1042,5778,
304,5778,
922,17537,
337,17537,
258,17537,
236,9646,
1593,9646,
890,1454,
566,10248,
1546,1454,
1133,1454,
123,10248,
1198,10248,
301,10248,
1382,2620,
861,2620,
1464,13262,
283,13262,
643,13262,
1159,226,
1457,7449,
351,226,
1561,8453,
236,1108,
1593,1108,
78,226,
144,7449,
582,7449,
1344,8453,
1663,8453,
381,8453,
1381,1108,
883,1930,
922,1930,
485,3297,
1159,9648,
304,3297,
1450,3297,
542,9648,
1042,3297,
1288,9648,
567,5064,
365,6053,
1056,5064,
1217,6053,
1502,6053,
258,6990,
247,18447,
337,6990,
1382,6990,
883,18447,
379,18447,
1663,8450,
351,231,
78,231,
922,231,
1561,16172,
1246,16172,
301,14547,
566,14547,
13,14547,
304,11685,
1042,11685,
236,11685,
1593,11685,
1381,1155,
1514,1155,
1457,1155,
1502,8450,
1344,8450,
582,10243,
1198,10243,
1406,11344,
1509,11344,
1312,11344,
643,1459,
890,1459,
1546,1459,
939,4350,
646,4350,
542,4350,
1288,4350,
123,10243,
567,13897,
1382,13897,
435,6032,
1246,6032,
1217,6032,
1056,5100,
1198,10241,
123,10241,
1632,3303,
883,5761,
922,10241,
939,4347,
646,4347,
1507,4347,
379,4347,
1406,3303,
1514,5761,
1457,5761,
133,3303,
301,234,
1159,9166,
232,9166,
1593,9166,
700,7463,
890,15308,
566,234,
78,234,
337,7463,
258,7463,
1133,15308,
236,9166,
351,234,
1546,15308,
922,14530,
567,18045,
1663,8449,
646,16194,
939,16194,
1381,1202,
883,1906,
653,1906,
643,1202,
301,1906,
1056,8449,
1344,8449,
1561,18045,
381,18045,
1118,14530,
232,6011,
1217,6011,
1382,2615,
1312,13247,
1014,13247,
1288,13247,
542,13247,
1632,2615,
1159,6011,
133,2615,
1042,16418,
1457,5755,
304,16418,
1469,16418,
144,5755,
337,5755,
1406,11345,
1133,11345,
1502,16418,
258,5755,
247,13898,
567,13898,
379,13898,
1344,8448,
700,7468,
1381,7468,
236,8448,
1593,8448,
1663,8448,
1507,18035,
1469,17104,
1502,17104,
922,17104,
1014,14516,
1312,14516,
1118,14516,
1561,18035,
867,18035,
247,18035,
232,16210,
1159,16210,
883,1899,
1406,1899,
653,9654,
542,9654,
1288,9654,
1008,10226,
351,10226,
1457,3309,
1198,10226,
1450,3309,
1632,3309,
1626,10226,
1103,3309,
700,1467,
965,1467,
890,1467,
301,9654,
1217,5138,
1056,5138,
337,6981,
138,6981,
939,6981,
646,6981,
1344,5979,
1312,13240,
486,13240,
1217,5979,
567,13240,
1663,5979,
1020,9179,
1198,9179,
381,18026,
138,18026,
1561,18026,
1159,9179,
232,9179,
337,18026,
890,1469,
965,1469,
1382,1469,
1344,16422,
1042,16422,
304,16422,
1663,16422,
1561,4341,
646,4341,
381,4341,
1450,3312,
485,3312,
939,4341,
802,3312,
351,3312,
138,6977,
1288,6977,
337,6977,
542,6977,
379,13237,
1312,13237,
486,13237,
1507,13237,
1217,5970,
653,19455,
301,19455,
1159,19455,
232,19455,
965,1472,
890,1472,
155,1472,
1233,1472,
1502,12847,
575,12847,
1056,12847,
883,2136,
1676,2136,
236,11691,
1593,11691,
922,17120,
1626,17120,
1118,14499,
1198,17120,
643,11691,
1457,14499,
1103,14499,
875,1292,
486,18912,
1663,8444,
1344,8444,
653,8444,
301,8444,
1312,18912,
890,7488,
965,7488,
802,244,
155,7488,
700,7488,
222,16239,
883,244,
718,244,
1381,1292,
249,1292,
351,244,
247,18912,
379,18912,
575,6976,
337,6976,
643,20030,
1103,20030,
1457,20030,
939,2612,
1382,2612,
646,2612,
138,6976,
1502,6976,
1539,2612,
1288,9656,
236,11346,
1593,11346,
542,9656,
1056,9656,
1198,16424,
785,16424,
1233,11346,
304,16424,
1042,16424,
249,3319,
138,13900,
875,3319,
1676,13900,
337,13900,
1159,9187,
381,18011,
922,18011,
861,14474,
802,14474,
1561,18011,
232,9187,
222,9187,
718,14474,
45,4593,
1344,8443,
1663,8443,
1056,4593,
1198,4593,
646,11696,
939,11696,
236,11696,
1593,11696,
1382,9659,
1288,9659,
1457,5734,
1103,5734,
643,5734,
542,9659,
1539,9659,
304,12844,
1469,12844,
575,12844,
1042,12844,
653,19444,
883,19444,
301,19444,
922,6969,
1507,2608,
1382,2608,
1539,2608,
337,6969,
379,2608,
138,6969,
1561,18004,
381,18004,
700,7498,
155,18004,
965,18004,
232,9194,
1233,9194,
485,7498,
249,7498,
1381,1326,
861,14460,
1159,9194,
802,1326,
718,1326,
1042,13901,
304,13901,
1676,13901,
939,20041,
646,20041,
643,20041,
1593,11700,
247,18886,
1507,18886,
700,18886,
237,8441,
1344,8441,
883,8441,
1469,11700,
1056,4622,
222,4622,
236,11700,
486,17998,
1312,17998,
1561,17998,
1288,16272,
381,17998,
222,17152,
542,16272,
922,17152,
301,19442,
1381,2607,
1382,2607,
1539,2607,
653,19442,
1233,19442,
853,10213,
155,13902,
1198,10213,
1676,13902,
965,13902,
249,3329,
759,3329,
883,16426,
304,16426,
1042,16426,
631,20048,
247,20048,
646,4330,
237,4330,
1344,4330,
939,4330,
643,20048,
1381,1364,
208,1364,
351,250,
1056,4651,
1469,1364,
653,9199,
1288,4651,
1159,9199,
542,4651,
232,9199,
718,250,
802,250,
301,9199,
337,6965,
138,6965,
486,6965,
1312,6965,
802,2606,
351,2606,
718,2606,
1382,2606,
1539,2606,
304,16428,
535,1477,
222,16428,
965,1477,
249,1477,
1042,16428,
759,1477,
1561,17994,
1233,16289,
883,17164,
114,14438,
922,17164,
1198,14438,
398,17994,
1663,17994,
1344,17994,
700,7510,
1469,7510,
51,7510,
1593,11705,
236,11705,
1676,11705,
1056,9205,
1159,9205,
232,9205,
247,10206,
1457,5723,
1103,5723,
1288,5723,
542,5723,
514,5723,
1198,10206,
114,10206,
631,10206,
939,4327,
646,4327,
1312,4327,
486,4327,
700,3336,
249,3336,
759,3336,
643,20059,
1676,13903,
1381,13903,
208,13903,
1432,1478,
965,1478,
718,1478,
351,1478,
802,1478,
1137,15341,
1344,8438,
1255,8438,
236,15341,
1056,4675,
631,7516,
338,17208,
1381,4675,
208,4675,
643,2090,
883,2090,
247,7516,
700,7516,
304,17208,
922,17208,
301,19431,
1676,19431,
1539,2604,
1457,13209,
1103,13209,
156,2604,
566,19431,
1312,13209,
69,13209,
646,4323,
1288,9664,
542,9664,
1159,4323,
381,9664,
1561,9664,
1233,11347,
232,4323,
939,4323,
1198,10196,
114,10196,
51,10196,
764,3337,
390,3337,
338,16432,
643,12841,
51,12841,
304,16432,
965,1480,
1432,1480,
1561,17981,
1255,8437,
1381,8437,
208,8437,
247,18818,
156,11707,
1032,11707,
1137,11707,
351,258,
718,258,
802,258,
1498,258,
1103,18818,
1457,18818,
381,17981,
1344,8437,
631,18818,
999,17981,
646,17981,
337,6958,
138,6958,
1159,6958,
232,6958,
1312,13200,
69,13200,
1198,13200,
114,13200,
1056,4676,
1676,4676,
718,260,
883,11708,
138,260,
1255,8436,
337,260,
802,260,
237,8436,
700,7521,
1137,11708,
1457,15352,
1103,15352,
643,7521,
1217,6458,
737,11708,
1381,6458,
1159,8436,
232,8436,
351,260,
542,9665,
514,9665,
114,1481,
1198,1481,
965,1481,
1432,1481,
1288,9665,
922,17259,
51,12839,
999,12839,
646,12839,
1382,11348,
1539,11348,
1233,11348,
156,9665,
301,19421,
485,19421,
1450,19421,
566,19421,
1382,2600,
1539,2600,
883,2600,
1706,18783,
247,18783,
631,18783,
69,15358,
965,18783,
1056,4693,
1312,15358,
1676,13904,
1365,13904,
156,5709,
51,4320,
646,4320,
999,4320,
338,16434,
1233,13904,
304,16434,
138,20074,
643,20074,
337,20074,
1381,16434,
1457,5709,
1103,5709,
542,9667,
1450,17278,
802,9667,
922,17278,
1288,9667,
718,9667,
351,9667,
485,17278,
737,17962,
1561,17962,
1137,17962,
1491,17962,
631,18756,
247,18756,
1233,18756,
1381,830,
138,830,
1312,13186,
69,13186,
156,13186,
1056,19409,
670,19409,
337,830,
643,2599,
1382,2599,
1539,2599,
51,12836,
646,4317,
928,4317,
1561,12836,
1491,12836,
1450,9221,
1159,9221,
485,9221,
232,9221,
1288,9669,
1676,9669,
1312,2076,
69,2076,
1533,2076,
1036,7534,
700,7534,
1056,6423,
1561,17941,
1491,17941,
589,17941,
670,17941,
1036,11713,
737,11713,
1663,8433,
1255,8433,
1075,8433,
1310,11713,
646,8433,
1533,15363,
342,6423,
208,6423,
1382,14932,
1159,15793,
156,15793,
45,20084,
281,20084,
643,20084,
338,16436,
304,16436,
875,16436,
485,16436,
51,12833,
337,12833,
138,12833,
1233,11349,
1288,11349,
232,15793,
58,865,
379,865,
631,865,
138,6943,
1676,6943,
337,6943,
351,268,
1312,7541,
69,7541,
700,7541,
802,268,
718,268,
965,268,
1706,268,
875,4720,
1056,4720,
1491,17932,
1159,908,
161,908,
1561,17932,
304,17932,
45,15369,
420,15369,
485,4720,
232,908,
338,17932,
403,18690,
737,18690,
379,18690,
631,18690,
1139,13171,
1255,13171,
69,13171,
1312,13171,
1457,5687,
156,15810,
1075,15810,
646,15810,
1288,9671,
1036,9671,
1533,14904,
1676,13905,
1365,13905,
643,20088,
1382,20088,
670,5687,
1103,5687,
939,4309,
304,4309,
338,4309,
643,20097,
1457,20097,
144,20097,
1075,4309,
51,12829,
1255,7544,
1310,11724,
1533,2072,
237,7544,
700,7544,
420,2072,
45,2072,
670,11724,
737,11724,
1133,2597,
138,6941,
1382,2597,
1233,6941,
531,6941,
1159,18661,
1399,18661,
232,18661,
631,18661,
161,14874,
1676,13906,
156,15824,
1056,15824,
1036,13906,
1491,17916,
1233,17916,
589,17916,
718,277,
351,277,
1626,277,
492,2066,
631,2066,
1533,2066,
802,277,
1217,6365,
700,6365,
420,277,
1159,2592,
1432,13160,
965,13160,
232,2592,
1014,13160,
69,13160,
1539,2592,
1382,2592,
1537,13160,
1457,5680,
1288,9675,
939,3348,
51,9675,
1255,5680,
643,20111,
237,5680,
304,6937,
364,20111,
258,6937,
72,6937,
338,6937,
1075,3348,
485,3348,
875,3348,
144,5680,
51,12828,
420,10130,
1676,13910,
304,13910,
1626,10130,
338,13910,
965,1491,
1539,1491,
1310,19386,
481,19386,
737,19386,
631,18675,
1075,18675,
364,13151,
1014,13151,
69,13151,
1186,18675,
492,18675,
1533,2061,
589,17895,
1491,17895,
1676,17895,
1255,2061,
601,2061,
643,20120,
72,6931,
351,14853,
156,15849,
702,3350,
802,14853,
875,3350,
1382,3350,
1233,11350,
835,15849,
189,20120,
258,6931,
1457,11350,
144,11350,
161,20120,
485,3350,
718,14853,
117,20120,
338,16441,
1626,10125,
1056,16441,
232,10125,
304,16441,
1159,10125,
420,10125,
1233,3359,
335,17311,
700,17311,
939,1500,
1075,1500,
965,1500,
51,5665,
144,5665,
1457,5665,
232,14837,
1159,14837,
569,15862,
156,15862,
643,15862,
1288,6929,
72,6929,
258,6929,
485,3359,
875,3359,
544,17311,
99,13146,
1139,2585,
1255,2585,
702,2585,
1382,2585,
1014,13146,
1533,13146,
492,15387,
364,15387,
718,283,
1217,6312,
737,6312,
403,6312,
1676,1018,
802,283,
589,283,
947,283,
1491,283,
189,1018,
161,1018,
351,283,
117,1018,
631,15387,
1382,2048,
1533,2048,
1676,15392,
364,15392,
1139,18729,
702,2048,
1255,18729,
492,18729,
631,18729,
737,16445,
338,16445,
718,11351,
802,11351,
1137,16445,
72,9684,
1233,11351,
304,16445,
1056,4813,
700,4813,
258,9684,
1288,9684,
1561,19378,
301,19378,
643,19378,
1159,13142,
99,13142,
232,13142,
1014,13142,
338,6284,
161,1084,
189,1084,
1217,6284,
304,6284,
117,1084,
965,1084,
335,17270,
485,3363,
156,3363,
544,17270,
589,10112,
947,10112,
1491,10112,
420,10112,
853,10112,
875,3363,
1075,4291,
939,4291,
1457,4291,
1056,17270,
144,4291,
51,12825,
965,1506,
802,13916,
631,1506,
1233,11352,
1255,11352,
1365,13916,
1676,13916,
492,1506,
718,13916,
1561,19375,
335,19375,
1382,2582,
737,2582,
301,19375,
702,2582,
1310,2582,
156,15395,
364,15395,
1217,6274,
643,6274,
144,5654,
1457,5654,
232,9277,
51,3366,
485,3366,
1610,3366,
700,9277,
338,16450,
304,16450,
1288,16450,
72,6918,
258,6918,
589,6918,
1491,6918,
1159,9277,
99,13136,
161,13136,
1509,13136,
189,13136,
853,10102,
643,8427,
1676,10102,
1365,10102,
1020,10102,
492,18803,
392,18803,
737,11739,
222,1093,
161,1093,
189,1093,
589,17862,
947,17862,
1255,8427,
562,17862,
1491,17862,
51,11739,
1382,17862,
72,4288,
1056,4848,
1533,4848,
1075,4288,
939,4288,
335,17232,
1288,17232,
1233,11353,
258,4288,
156,11353,
1610,13133,
1509,13133,
485,13133,
99,13133,
700,7599,
1217,6253,
1255,6253,
156,7599,
802,15403,
718,15403,
1288,11742,
222,15403,
737,11742,
1533,9285,
999,4285,
1075,4285,
335,4285,
965,1508,
1233,14795,
1365,1508,
232,9285,
1056,4854,
1159,9285,
492,4854,
247,4854,
1676,1508,
481,19367,
1217,19367,
1720,19367,
1533,15924,
1020,13127,
156,15924,
99,13127,
853,13127,
1433,13127,
589,17849,
802,289,
222,5636,
947,17849,
1255,8425,
481,8425,
467,8425,
562,17849,
519,17849,
1457,5636,
700,7605,
249,7605,
965,7605,
1103,5636,
737,289,
718,289,
1288,9690,
51,12822,
1382,12822,
680,9690,
321,9690,
875,6911,
485,6911,
643,20148,
1676,20148,
304,16454,
338,16454,
1612,16454,
1365,20148,
492,16454,
258,6911,
72,6911,
161,1116,
1020,10092,
853,10092,
1382,17173,
1457,10092,
1103,10092,
700,7608,
249,7608,
379,19359,
492,19359,
467,19359,
481,19359,
947,12821,
485,4283,
51,12821,
338,20155,
1676,13918,
875,4283,
939,4283,
99,11354,
999,4283,
1014,11354,
680,11354,
643,20155,
1056,4825,
1255,4825,
1139,4825,
1075,4283,
321,13918,
965,1520,
1288,13918,
364,1520,
304,20155,
174,20155,
562,12821,
718,294,
737,11746,
700,294,
1533,6288,
351,294,
802,294,
232,11746,
249,294,
679,11746,
156,15941,
1382,15941,
338,13120,
99,13120,
1014,13120,
304,13120,
1056,4811,
643,20161,
947,20161,
562,20161,
156,6907,
569,6907,
72,6907,
258,6907,
1288,9691,
321,9691,
1075,9691,
939,9691,
875,3374,
485,3374,
679,3374,
232,3374,
709,12820,
51,12820,
802,12820,
718,12820,
351,12820,
1457,14770,
1103,14770,
194,13920,
1676,13920,
242,4811,
1255,8423,
1020,8423,
480,15417,
1133,15417,
853,8423,
161,15417,
492,17142,
247,17142,
1344,8423,
1382,6304,
164,6304,
